qid,label,description,image_url,artist_name,artist_qid,artist_gender,birth_year,death_year,nationality,inventory,collection,location,inception,genre,depicts,material,height_cm,width_cm,local_filename,image_local_path,commons_file_title,commons_artist,commons_license,commons_license_url,commons_attribution,commons_credit,commons_usage_terms,image_width,image_height,image_mime,image_sha1
Q17330480,King David,,http://commons.wikimedia.org/wiki/Special:FilePath/Koning%20David.Aert%20de%20Gelder.jpg,Arent de Gelder,Q19034,male,,,,SK-A-2695,Rijksmuseum,Rijksmuseum,1683,religious art,,oil paint,100,115,M_353_Arent_de_Gelder_King_David_1683.jpg,male_paintings\M_353_Arent_de_Gelder_King_David_1683.jpg,File:Koning David.Aert de Gelder.jpg,"<bdi><a href=""https://en.wikipedia.org/wiki/en:Aert_de_Gelder"" class=""extiw"" title=""w:en:Aert de Gelder""><span title=""Dutch painter"">Arent de Gelder</span></a></bdi>",Public domain,,,"www.rijksmuseum.nl : <a rel=""nofollow"" class=""external text"" href=""http://www.rijksmuseum.nl"">Home</a> :  <a rel=""nofollow"" class=""external text"" href=""http://www.rijksmuseum.nl/collectie/SK-A-2695/koning-david"">Info</a> : <a rel=""nofollow"" class=""external text"" href=""http://www.rijksmuseum.nl/assetimage2.jsp?id=SK-A-2695"">Pic</a>",Public domain,2048,1781,image/jpeg,fafeef5dba95b78cd74ccb39d8e458e492c79d11
Q17328525,Christ before Caiphas,,http://commons.wikimedia.org/wiki/Special:FilePath/Christus%20voor%20Kajafas%20Rijksmuseum%20SK-A-2360.jpeg,Arent de Gelder,Q19034,male,,,,SK-A-2360,Rijksmuseum,Rijksmuseum,1713,religious art,,canvas,73,59,M_354_Arent_de_Gelder_Christ_before_Caiphas_1713.jpg,male_paintings\M_354_Arent_de_Gelder_Christ_before_Caiphas_1713.jpg,File:Christus voor Kajafas Rijksmuseum SK-A-2360.jpeg,"<bdi><a href=""https://en.wikipedia.org/wiki/en:Aert_de_Gelder"" class=""extiw"" title=""w:en:Aert de Gelder""><span title=""Dutch painter"">Arent de Gelder</span></a></bdi>",Public domain,,,"<a rel=""nofollow"" class=""external free"" href=""http://www.rijksmuseum.nl/collectie/SK-A-2360"">http://www.rijksmuseum.nl/collectie/SK-A-2360</a>",Public domain,2048,2536,image/jpeg,032bf788d13271b7a7bebf5afe90e8bd6e7d8f06
Q17276062,Portrait of Herman Boerhaave (1688-1738),,http://commons.wikimedia.org/wiki/Special:FilePath/Arent%20de%20Gelder%20-%20Portrait%20of%20Herman%20Boerhaave%20%281688-1738%29%20-%20757%20-%20Mauritshuis.jpg,Arent de Gelder,Q19034,male,,,,757,Mauritshuis,Mauritshuis,1722,portrait,,canvas,79.2,63.5,M_355_Arent_de_Gelder_Portrait_of_Herman_Boerhaave_1688-1738_1722.jpg,male_paintings\M_355_Arent_de_Gelder_Portrait_of_Herman_Boerhaave_1688-1738_1722.jpg,File:Arent de Gelder - Portrait of Herman Boerhaave (1688-1738) - 757 - Mauritshuis.jpg,"<bdi><a href=""https://en.wikipedia.org/wiki/en:Aert_de_Gelder"" class=""extiw"" title=""w:en:Aert de Gelder""><span title=""Dutch painter"">Arent de Gelder</span></a></bdi>",Public domain,,,"<a rel=""nofollow"" class=""external text"" href=""https://www.mauritshuis.nl/nl-nl/verdiep/de-collectie/kunstwerken/portret-van-herman-boerhaave-16881738-757/"">Mauritshuis</a> <span class=""mw-valign-text-top"" typeof=""mw:File/Frameless""><a href=""//commons.wikimedia.org/wiki/File:OOjs_UI_icon_edit-ltr-progressive.svg"" class=""mw-file-description"" title=""Edit this at Structured Data on Commons""><img alt=""Edit this at Structured Data on Commons"" src=""https://upload.wikimedia.org/wikipedia/commons/thumb/8/8a/OOjs_UI_icon_edit-ltr-progressive.svg/20px-OOjs_UI_icon_edit-ltr-progressive.svg.png"" decoding=""async"" width=""10"" height=""10"" class=""mw-file-element"" data-file-width=""20"" data-file-height=""20""></a></span>",Public domain,2048,2541,image/jpeg,59e51a8a0428a332d322a407c237d3c82332ab90
Q135922218,The Geltenbach Falls in the Lauenen Valley with an Ice Bridge,,http://commons.wikimedia.org/wiki/Special:FilePath/Caspar%20Wolf%20-%20Der%20Geltenschuss%20im%20Lauenental%20mit%20Schneebr%C3%BCcke%20%28ca.%201778%29%20-%20National%20Gallery%2C%20London.jpg,Caspar Wolf,Q40522,male,,,,L1227,National Gallery,National Gallery,1778,landscape painting,,oil paint,27.8,19.7,M_356_Caspar_Wolf_The_Geltenbach_Falls_in_the_Lauenen_Valley_with_an_Ice_Bridge_1778.jpg,male_paintings\M_356_Caspar_Wolf_The_Geltenbach_Falls_in_the_Lauenen_Valley_with_an_Ice_Bridge_1778.jpg,"File:Caspar Wolf - Der Geltenschuss im Lauenental mit Schneebrücke (ca. 1778) - National Gallery, London.jpg","<bdi><a href=""https://en.wikipedia.org/wiki/en:Caspar_Wolf"" class=""extiw"" title=""w:en:Caspar Wolf""><span title=""Swiss painter (1735-1783)"">Caspar Wolf</span></a></bdi>",Public domain,,,"<a rel=""nofollow"" class=""external text"" href=""https://www.nationalgallery.org.uk/paintings/caspar-wolf-the-geltenbach-falls-with-an-ice-bridge"">National Gallery, London</a>",Public domain,2048,2981,image/jpeg,a5b6ec758647bfc367e283744bab5afe04212b5d
Q135350966,Schulknabe mit Pelzmütze in Schneelandschaft,,http://commons.wikimedia.org/wiki/Special:FilePath/Anker%2C%20Albert%20-%20Schulknabe%20mit%20Pelzm%C3%BCtze%20in%20Schneelandschaft%20-%201877.jpg,Albert Anker,Q72510,male,,,,,,,1877,,,canvas,38,,M_360_Albert_Anker_Schulknabe_mit_Pelzmütze_in_Schneelandschaft_1877.jpg,male_paintings\M_360_Albert_Anker_Schulknabe_mit_Pelzmütze_in_Schneelandschaft_1877.jpg,"File:Anker, Albert - Schulknabe mit Pelzmütze in Schneelandschaft - 1877.jpg","<bdi><a href=""https://en.wikipedia.org/wiki/en:Albert_Anker"" class=""extiw"" title=""w:en:Albert Anker""><span title=""Swiss artist (1831-1910)"">Albert Anker</span></a></bdi>",Public domain,,,"<a rel=""nofollow"" class=""external free"" href=""https://www.kollerauktionen.ch/de/103741-0001-1207-ALBERT-ANKER.-Schulknabe-mit-P-1207_525798.html?RecPos=39"">https://www.kollerauktionen.ch/de/103741-0001-1207-ALBERT-ANKER.-Schulknabe-mit-P-1207_525798.html?RecPos=39</a>",Public domain,2048,2469,image/jpeg,1967281076f91ecd560a3cee2e48d48e5263de78
Q126362019,Reading Devotions to Grandfather,,http://commons.wikimedia.org/wiki/Special:FilePath/Anker-%20Die%20Andacht%20des%20Grossvaters%201893.jpg,Albert Anker,Q72510,male,,,,G 0011,Kunstmuseum Bern,Kunstmuseum Bern,1893,,,oil paint,62.5,92,M_361_Albert_Anker_Reading_Devotions_to_Grandfather_1893.jpg,male_paintings\M_361_Albert_Anker_Reading_Devotions_to_Grandfather_1893.jpg,File:Anker- Die Andacht des Grossvaters 1893.jpg,"<bdi><a href=""https://en.wikipedia.org/wiki/en:Albert_Anker"" class=""extiw"" title=""w:en:Albert Anker""><span title=""Swiss artist (1831-1910)"">Albert Anker</span></a></bdi>",Public domain,,,"<i>Albert Anker</i>; Sandor Kuthy und andere, Orell Füssli Verlag, Zürich 1980, upload Dezember 2008",Public domain,1562,1105,image/jpeg,8003c2f2993586fc64ec152a5c440ecd23109f71
Q55420466,Cotton Weaver near his Machine,,http://commons.wikimedia.org/wiki/Special:FilePath/Anthon%20van%20Rappard%20-%20Katoenwever%20bij%20zijn%20machine%20-%201710%20%28MK%29%20-%20Museum%20Boijmans%20Van%20Beuningen.jpg,Anthon van Rappard,Q24150,male,,,,1710 (MK),Museum Boijmans Van Beuningen,Museum Boijmans Van Beuningen,1891,,,cardboard,26,18.5,M_362_Anthon_van_Rappard_Cotton_Weaver_near_his_Machine_1891.jpg,male_paintings\M_362_Anthon_van_Rappard_Cotton_Weaver_near_his_Machine_1891.jpg,File:Anthon van Rappard - Katoenwever bij zijn machine - 1710 (MK) - Museum Boijmans Van Beuningen.jpg,"<bdi><a href=""https://en.wikipedia.org/wiki/en:Anthon_van_Rappard"" class=""extiw"" title=""w:en:Anthon van Rappard""><span title=""Dutch painter and draughtsman (1858-1892)"">Anthon van Rappard</span></a></bdi>",Public domain,,,"<a rel=""nofollow"" class=""external text"" href=""https://www.boijmans.nl/nl/collectie/kunstwerken/2679/katoenwever-bij-zijn-machine"">Museum Boijmans Van Beuningen</a> <span class=""mw-valign-text-top"" typeof=""mw:File/Frameless""><a href=""//commons.wikimedia.org/wiki/File:OOjs_UI_icon_edit-ltr-progressive.svg"" class=""mw-file-description"" title=""Edit this at Structured Data on Commons""><img alt=""Edit this at Structured Data on Commons"" src=""https://upload.wikimedia.org/wikipedia/commons/thumb/8/8a/OOjs_UI_icon_edit-ltr-progressive.svg/20px-OOjs_UI_icon_edit-ltr-progressive.svg.png"" decoding=""async"" width=""10"" height=""10"" class=""mw-file-element"" data-file-width=""20"" data-file-height=""20""></a></span>",Public domain,2048,3026,image/jpeg,e2dfd09c5218a1d427ac20b64adbcd1cbd17b330
Q55416479,Portrait of a Girl,,http://commons.wikimedia.org/wiki/Special:FilePath/Anthon%20van%20Rappard%20-%20Portret%20van%20een%20meisje%20-%201708%20%28MK%29%20-%20Museum%20Boijmans%20Van%20Beuningen.jpg,Anthon van Rappard,Q24150,male,,,,1708 (MK),Museum Boijmans Van Beuningen,Museum Boijmans Van Beuningen,1884,portrait,,oil paint,24,17.6,M_364_Anthon_van_Rappard_Portrait_of_a_Girl_1884.jpg,male_paintings\M_364_Anthon_van_Rappard_Portrait_of_a_Girl_1884.jpg,File:Anthon van Rappard - Portret van een meisje - 1708 (MK) - Museum Boijmans Van Beuningen.jpg,"<bdi><a href=""https://en.wikipedia.org/wiki/en:Anthon_van_Rappard"" class=""extiw"" title=""w:en:Anthon van Rappard""><span title=""Dutch painter and draughtsman (1858-1892)"">Anthon van Rappard</span></a></bdi>",Public domain,,,"<a rel=""nofollow"" class=""external text"" href=""https://www.boijmans.nl/nl/collectie/kunstwerken/2677/portret-van-een-meisje"">Museum Boijmans Van Beuningen</a> <span class=""mw-valign-text-top"" typeof=""mw:File/Frameless""><a href=""//commons.wikimedia.org/wiki/File:OOjs_UI_icon_edit-ltr-progressive.svg"" class=""mw-file-description"" title=""Edit this at Structured Data on Commons""><img alt=""Edit this at Structured Data on Commons"" src=""https://upload.wikimedia.org/wikipedia/commons/thumb/8/8a/OOjs_UI_icon_edit-ltr-progressive.svg/20px-OOjs_UI_icon_edit-ltr-progressive.svg.png"" decoding=""async"" width=""10"" height=""10"" class=""mw-file-element"" data-file-width=""20"" data-file-height=""20""></a></span>",Public domain,2048,2961,image/jpeg,c6c577cc89586d99d48639c8430bf8b075e95e7e
Q24064474,Q24064474,,http://commons.wikimedia.org/wiki/Special:FilePath/Het%20poetsen%20of%20krabben%20van%20katoenen%20weefsels%20Centraal%20Museum%207634%20008.jpg,Anthon van Rappard,Q24150,male,,,,7634/008,Centraal Museum,Centraal Museum,1890,,,,,,M_365_Anthon_van_Rappard_Q24064474_1890.jpg,male_paintings\M_365_Anthon_van_Rappard_Q24064474_1890.jpg,File:Het poetsen of krabben van katoenen weefsels Centraal Museum 7634 008.jpg,"<bdi><a href=""https://en.wikipedia.org/wiki/en:Anthon_van_Rappard"" class=""extiw"" title=""w:en:Anthon van Rappard""><span title=""Dutch painter and draughtsman (1858-1892)"">Anthon van Rappard</span></a></bdi>",Public domain,,,"<a rel=""nofollow"" class=""external free"" href=""https://www.centraalmuseum.nl/nl/collectie/7634-008-het-poetsen-of-krabben-van-katoenen-weefsels-anthon-gerard-alexander-ridder-van-rappard"">https://www.centraalmuseum.nl/nl/collectie/7634-008-het-poetsen-of-krabben-van-katoenen-weefsels-anthon-gerard-alexander-ridder-van-rappard</a>",Public domain,1250,677,image/jpeg,f2139d1ad193b87d5ca236fa6cf23326e6faed4d
Q24064470,Fabrikareal mit Arbeitern,,http://commons.wikimedia.org/wiki/Special:FilePath/Fabrieksterrein%20met%20arbeiders%20Centraal%20Museum%207634%20003.jpg,Anthon van Rappard,Q24150,male,,,,7634/003,Centraal Museum,Centraal Museum,1885,genre art,,,,,M_366_Anthon_van_Rappard_Fabrikareal_mit_Arbeitern_1885.jpg,male_paintings\M_366_Anthon_van_Rappard_Fabrikareal_mit_Arbeitern_1885.jpg,File:Fabrieksterrein met arbeiders Centraal Museum 7634 003.jpg,"<bdi><a href=""https://en.wikipedia.org/wiki/en:Anthon_van_Rappard"" class=""extiw"" title=""w:en:Anthon van Rappard""><span title=""Dutch painter and draughtsman (1858-1892)"">Anthon van Rappard</span></a></bdi>",Public domain,,,"<a rel=""nofollow"" class=""external free"" href=""https://www.centraalmuseum.nl/nl/collectie/7634-003-fabrieksterrein-met-arbeiders-anthon-gerard-alexander-ridder-van-rappard"">https://www.centraalmuseum.nl/nl/collectie/7634-003-fabrieksterrein-met-arbeiders-anthon-gerard-alexander-ridder-van-rappard</a>",Public domain,1148,628,image/jpeg,d28dd3efcca1ef7bd36aea28168cb0b6455be31d
Q28538156,Trivaux Pond,,http://commons.wikimedia.org/wiki/Special:FilePath/Arbre%20pr%C3%A8s%20de%20l%27%C3%A9tang%20de%20Trivaux%2C%20par%20Henri%20Matisse.jpg,Vincent van Gogh,Q5589,male,,,,N04717,National Gallery,Tate,1916,landscape painting,,oil paint,74.3,92.7,M_367_Vincent_van_Gogh_Trivaux_Pond_1916.jpg,male_paintings\M_367_Vincent_van_Gogh_Trivaux_Pond_1916.jpg,"File:Arbre près de l'étang de Trivaux, par Henri Matisse.jpg","<bdi><a href=""https://en.wikipedia.org/wiki/en:Henri_Matisse"" class=""extiw"" title=""w:en:Henri Matisse""><span title=""French artist (1869–1954)"">Henri Matisse</span></a></bdi>",Public domain,,,"<a rel=""nofollow"" class=""external free"" href=""https://media.tate.org.uk/art/images/work/N/N04/N04717_10.jpg"">https://media.tate.org.uk/art/images/work/N/N04/N04717_10.jpg</a>",Public domain,1226,1536,image/jpeg,082ceb314eef7a3f5090c671ce12f5e936cd98d8
Q119801423,Sir Robert Harry Inglis (1786–1855),,http://commons.wikimedia.org/wiki/Special:FilePath/George%20Richmond%20%281809-1896%29%20-%20Sir%20Robert%20Harry%20Inglis%20%281786%E2%80%931855%29%20-%20PCFA105%20-%20Examination%20Schools.jpg,George Richmond,Q25561,male,,,,PCFA105,Examination Schools,Examination Schools,,portrait,,oil paint,238.8,144.8,M_368_George_Richmond_Sir_Robert_Harry_Inglis_17861855_undated.jpg,male_paintings\M_368_George_Richmond_Sir_Robert_Harry_Inglis_17861855_undated.jpg,File:George Richmond (1809-1896) - Sir Robert Harry Inglis (1786–1855) - PCFA105 - Examination Schools.jpg,"<bdi><a href=""https://en.wikipedia.org/wiki/en:George_Richmond_(painter)"" class=""extiw"" title=""w:en:George Richmond (painter)""><span title=""English painter (1809-1896)"">George Richmond</span></a></bdi>",Public domain,,,"<a rel=""nofollow"" class=""external text"" href=""https://artuk.org/discover/artworks/sir-robert-harry-inglis-17861855-221094"">Art UK</a> <span class=""mw-valign-text-top"" typeof=""mw:File/Frameless""><a href=""//commons.wikimedia.org/wiki/File:OOjs_UI_icon_edit-ltr-progressive.svg"" class=""mw-file-description"" title=""Edit this at Structured Data on Commons""><img alt=""Edit this at Structured Data on Commons"" src=""https://upload.wikimedia.org/wikipedia/commons/thumb/8/8a/OOjs_UI_icon_edit-ltr-progressive.svg/20px-OOjs_UI_icon_edit-ltr-progressive.svg.png"" decoding=""async"" width=""10"" height=""10"" class=""mw-file-element"" data-file-width=""20"" data-file-height=""20""></a></span>",Public domain,511,944,image/jpeg,f6c87dd18cad2b22db3d4249f98d54e48c38cc0d
Q119801429,"Portrait of an Unidentified Man (probably from the family of Tom Allom, 1804–1872)",,http://commons.wikimedia.org/wiki/Special:FilePath/George%20Richmond%20%281809-1896%29%20-%20Portrait%20of%20an%20Unidentified%20Man%20%28probably%20from%20the%20family%20of%20Tom%20Allom%2C%201804%E2%80%931872%29%20-%20NCM%201904-66%20-%20Nottingham%20Museums.jpg,George Richmond,Q25561,male,,,,NCM 1904-66,Nottingham Museums,Nottingham Museums,,portrait,,oil paint,105.4,74.9,M_369_George_Richmond_Portrait_of_an_Unidentified_Man_probably_from_the_family_of_Tom_Allom_18041872_undated.jpg,male_paintings\M_369_George_Richmond_Portrait_of_an_Unidentified_Man_probably_from_the_family_of_Tom_Allom_18041872_undated.jpg,"File:George Richmond (1809-1896) - Portrait of an Unidentified Man (probably from the family of Tom Allom, 1804–1872) - NCM 1904-66 - Nottingham Museums.jpg","<bdi><a href=""https://en.wikipedia.org/wiki/en:George_Richmond_(painter)"" class=""extiw"" title=""w:en:George Richmond (painter)""><span title=""English painter (1809-1896)"">George Richmond</span></a></bdi>",Public domain,,,"<a rel=""nofollow"" class=""external text"" href=""https://artuk.org/discover/artworks/portrait-of-an-unidentified-man-47133"">Art UK</a> <span class=""mw-valign-text-top"" typeof=""mw:File/Frameless""><a href=""//commons.wikimedia.org/wiki/File:OOjs_UI_icon_edit-ltr-progressive.svg"" class=""mw-file-description"" title=""Edit this at Structured Data on Commons""><img alt=""Edit this at Structured Data on Commons"" src=""https://upload.wikimedia.org/wikipedia/commons/thumb/8/8a/OOjs_UI_icon_edit-ltr-progressive.svg/20px-OOjs_UI_icon_edit-ltr-progressive.svg.png"" decoding=""async"" width=""10"" height=""10"" class=""mw-file-element"" data-file-width=""20"" data-file-height=""20""></a></span>",Public domain,809,1200,image/jpeg,80d986f4d0907c0817484f8eadc5a27bbebd34be
Q119801424,"William Jacobson (1803–1884), Vice-Principal of Magdalen Hall (1832), Regius Professor of Divinity (1848), Bishop of Chester (1865)",,http://commons.wikimedia.org/wiki/Special:FilePath/George%20Richmond%20%281809-1896%29%20-%20William%20Jacobson%20%281803%E2%80%931884%29%2C%20Vice-Principal%20of%20Magdalen%20Hall%20%281832%29%2C%20Regius%20Professor%20of%20Divinity%20%281848%29%2C%20Bishop%20of%20Chester%20%281865%29%20-%20PCF18%20-%20Hertford%20College.jpg,George Richmond,Q25561,male,,,,PCF18,Hertford College,Hertford College,,portrait,,oil paint,33,27.9,M_370_George_Richmond_William_Jacobson_18031884_Vice-Principal_of_Magdalen_Hall_1832_Regius_Professor_of_Divinity_1848_Bis_undated.jpg,male_paintings\M_370_George_Richmond_William_Jacobson_18031884_Vice-Principal_of_Magdalen_Hall_1832_Regius_Professor_of_Divinity_1848_Bis_undated.jpg,"File:George Richmond (1809-1896) - William Jacobson (1803–1884), Vice-Principal of Magdalen Hall (1832), Regius Professor of Divinity (1848), Bishop of Chester (1865) - PCF18 - Hertford College.jpg","<bdi><a href=""https://en.wikipedia.org/wiki/en:George_Richmond_(painter)"" class=""extiw"" title=""w:en:George Richmond (painter)""><span title=""English painter (1809-1896)"">George Richmond</span></a></bdi>",Public domain,,,"<a rel=""nofollow"" class=""external text"" href=""https://artuk.org/discover/artworks/william-jacobson-18031884-vice-principal-of-magdalen-hall-1832-regius-professor-of-divinity-1848-bishop-of-chester-1865-222105"">Art UK</a> <span class=""mw-valign-text-top"" typeof=""mw:File/Frameless""><a href=""//commons.wikimedia.org/wiki/File:OOjs_UI_icon_edit-ltr-progressive.svg"" class=""mw-file-description"" title=""Edit this at Structured Data on Commons""><img alt=""Edit this at Structured Data on Commons"" src=""https://upload.wikimedia.org/wikipedia/commons/thumb/8/8a/OOjs_UI_icon_edit-ltr-progressive.svg/20px-OOjs_UI_icon_edit-ltr-progressive.svg.png"" decoding=""async"" width=""10"" height=""10"" class=""mw-file-element"" data-file-width=""20"" data-file-height=""20""></a></span>",Public domain,931,1200,image/jpeg,63e06430f48f1451ce974fc4d8170ac13c489ac5
Q114031277,Litzlbergkeller,,http://commons.wikimedia.org/wiki/Special:FilePath/Litzlbergkeller%20%281915-1916%29.jpg,Gustav Courbet,Q34661,male,,,,,,,1916,landscape painting,,oil paint,,,M_371_Gustav_Courbet_Litzlbergkeller_1916.jpg,male_paintings\M_371_Gustav_Courbet_Litzlbergkeller_1916.jpg,File:Litzlbergkeller (1915-1916).jpg,"<bdi><a href=""https://en.wikipedia.org/wiki/en:Gustav_Klimt"" class=""extiw"" title=""w:en:Gustav Klimt""><span title=""Austrian painter (1862–1918)"">Gustav Klimt</span></a></bdi>",Public domain,,,Musée Leopold,Public domain,2048,1536,image/jpeg,729ad7dc434327152dc1562cdd82f452c44b86ca
Q132485856,Farmhouse in Upper Austria',,http://commons.wikimedia.org/wiki/Special:FilePath/Farmhouse%20in%20Upper%20Austria%2C%20by%20Gustav%20Klimt%2C%201911%2C%20oil%20on%20canvas%20-%20California%20Palace%20of%20the%20Legion%20of%20Honor%20-%20San%20Francisco%2C%20CA%20-%20DSC02778.jpg,Gustav Courbet,Q34661,male,,,,,,,1911,,,canvas,,,M_372_Gustav_Courbet_Farmhouse_in_Upper_Austria_1911.jpg,male_paintings\M_372_Gustav_Courbet_Farmhouse_in_Upper_Austria_1911.jpg,"File:Farmhouse in Upper Austria, by Gustav Klimt, 1911, oil on canvas - California Palace of the Legion of Honor - San Francisco, CA - DSC02778.jpg","<bdi><a href=""https://en.wikipedia.org/wiki/en:Gustav_Klimt"" class=""extiw"" title=""w:en:Gustav Klimt""><span title=""Austrian painter (1862–1918)"">Gustav Klimt</span></a></bdi>",Public domain,,,"<span class=""int-own-work"" lang=""en"">Own work</span>",Public domain,2048,2046,image/jpeg,39fe06edc502e3b7dd0d0cd1e59875eb98be4d4a
Q40691169,Martirio di santo Stefano,,http://commons.wikimedia.org/wiki/Special:FilePath/Daniele%20crespi%2C%20martirio%20di%20s.%20stefano%2C%20post%201622%2C%2001.JPG,Daniele Crespi,Q25200,male,,,,,Pinacoteca del Castello Sforzesco,Pinacoteca del Castello Sforzesco,1622,religious art,,oil paint,226,165,M_373_Daniele_Crespi_Martirio_di_santo_Stefano_1622.jpg,male_paintings\M_373_Daniele_Crespi_Martirio_di_santo_Stefano_1622.jpg,"File:Daniele crespi, martirio di s. stefano, post 1622, 01.JPG","<a href=""//commons.wikimedia.org/wiki/User:Sailko"" title=""User:Sailko"">Sailko</a>",CC BY 3.0,https://creativecommons.org/licenses/by/3.0,,"<span class=""int-own-work"" lang=""en"">Own work</span>",Creative Commons Attribution 3.0,2048,2968,image/jpeg,26f763bdc5a86bede1d806a948fdfb313ca88072
Q117883912,The Flagellation,,http://commons.wikimedia.org/wiki/Special:FilePath/%27The%20Flagellation%27%20by%20Daniele%20Crespi%2C%20c.%201623-25%2C%20LACMA.JPG,Daniele Crespi,Q25200,male,,,,,Los Angeles County Museum of Art,Los Angeles County Museum of Art,,religious art,,oil paint,,,M_374_Daniele_Crespi_The_Flagellation_undated.jpg,male_paintings\M_374_Daniele_Crespi_The_Flagellation_undated.jpg,"File:'The Flagellation' by Daniele Crespi, c. 1623-25, LACMA.JPG","<bdi><a href=""https://en.wikipedia.org/wiki/en:Daniele_Crespi"" class=""extiw"" title=""w:en:Daniele Crespi""><span title=""Italian painter (1598-1630)"">Daniele Crespi</span></a></bdi>",Public domain,,,"<span class=""int-own-work"" lang=""en"">Own work</span>",Public domain,2048,2415,image/jpeg,eaa5b26649700b76c89eb028cba78e12a071a44b
Q106770508,The Angel's Message to Joseph,,http://commons.wikimedia.org/wiki/Special:FilePath/Daniele%20Crespi%20-%20The%20Angel%27s%20Message%20to%20Joseph%20-%20y1935-60%20-%20Princeton%20University%20Art%20Museum.jpg,Daniele Crespi,Q25200,male,,,,y1935-60,Princeton University Art Museum,Princeton University Art Museum,1620,,,oil paint,58.5,43.3,M_375_Daniele_Crespi_The_Angels_Message_to_Joseph_1620.jpg,male_paintings\M_375_Daniele_Crespi_The_Angels_Message_to_Joseph_1620.jpg,File:Daniele Crespi - The Angel's Message to Joseph - y1935-60 - Princeton University Art Museum.jpg,"<bdi><a href=""https://en.wikipedia.org/wiki/en:Daniele_Crespi"" class=""extiw"" title=""w:en:Daniele Crespi""><span title=""Italian painter (1598-1630)"">Daniele Crespi</span></a></bdi>",Public domain,,,"<a rel=""nofollow"" class=""external text"" href=""https://artmuseum.princeton.edu/collections/objects/20222"">Princeton University Art Museum</a> <span class=""mw-valign-text-top"" typeof=""mw:File/Frameless""><a href=""//commons.wikimedia.org/wiki/File:OOjs_UI_icon_edit-ltr-progressive.svg"" class=""mw-file-description"" title=""Edit this at Structured Data on Commons""><img alt=""Edit this at Structured Data on Commons"" src=""https://upload.wikimedia.org/wikipedia/commons/thumb/8/8a/OOjs_UI_icon_edit-ltr-progressive.svg/20px-OOjs_UI_icon_edit-ltr-progressive.svg.png"" decoding=""async"" width=""10"" height=""10"" class=""mw-file-element"" data-file-width=""20"" data-file-height=""20""></a></span>",Public domain,1482,2000,image/jpeg,d1ead5f7d2cdd0384580b18a25dc46afaba0e265
Q117357284,Ecce Homo,,http://commons.wikimedia.org/wiki/Special:FilePath/Ecce%20Homo%20by%20Daniele%20Crespi%2C%20Milan%2C%20c.%201623%2C%20oil%20on%20canvas%20-%20Blanton%20Museum%20of%20Art%20-%20Austin%2C%20Texas%20-%20DSC07958.jpg,Daniele Crespi,Q25200,male,,,,,Blanton Museum of Art,Blanton Museum of Art,1623,religious art,,oil paint,,,M_376_Daniele_Crespi_Ecce_Homo_1623.jpg,male_paintings\M_376_Daniele_Crespi_Ecce_Homo_1623.jpg,"File:Ecce Homo by Daniele Crespi, Milan, c. 1623, oil on canvas - Blanton Museum of Art - Austin, Texas - DSC07958.jpg","<bdi><a href=""https://en.wikipedia.org/wiki/en:Daniele_Crespi"" class=""extiw"" title=""w:en:Daniele Crespi""><span title=""Italian painter (1598-1630)"">Daniele Crespi</span></a></bdi>",Public domain,,,"<span class=""int-own-work"" lang=""en"">Own work</span>, 15 November 2015, 16:11:44",Public domain,2048,2620,image/jpeg,f0d1c11316cfba637870e1ce1cf56de90cf5ec7e
Q57011808,Portrait d'homme âgé,,http://commons.wikimedia.org/wiki/Special:FilePath/%C3%89cole%20italienne%20-%20portrait%20d%27homme%20%C3%A2g%C3%A9%20-%20XVIe%20si%C3%A8cle.jpg,Daniele Crespi,Q25200,male,,,,MG 766,Museum of Grenoble,Museum of Grenoble,1550,portrait,,,56.5,40,M_377_Daniele_Crespi_Portrait_dhomme_âgé_1550.jpg,male_paintings\M_377_Daniele_Crespi_Portrait_dhomme_âgé_1550.jpg,File:École italienne - portrait d'homme âgé - XVIe siècle.jpg,"<div class=""fn value"">
Auteur inconnu de l'école italienne</div>",Public domain,,,"<span class=""int-own-work"" lang=""en"">Own work</span> <a href=""//commons.wikimedia.org/wiki/User:Exilexi"" title=""User:Exilexi"">Exilexi</a>",Public domain,1409,1975,image/jpeg,2b328e051908596d88f28469c4cef84e087efffa
Q110978879,Lake George Reflection,,http://commons.wikimedia.org/wiki/Special:FilePath/Georgia%20O%27Keeffe%20-%20Lake%20George%20Reflection.jpg,Jackson Pollock,Q46408,male,,,,,,,,landscape painting,,oil paint,86.4,147.3,M_379_Jackson_Pollock_Lake_George_Reflection_undated.jpg,male_paintings\M_379_Jackson_Pollock_Lake_George_Reflection_undated.jpg,File:Georgia O'Keeffe - Lake George Reflection.jpg,"<bdi><a href=""https://en.wikipedia.org/wiki/en:Georgia_O%27Keeffe"" class=""extiw"" title=""w:en:Georgia O'Keeffe""><span title=""American modernist artist (1887–1986)"">Georgia O'Keeffe</span></a></bdi>",Public domain,,,"<a rel=""nofollow"" class=""external text"" href=""https://www.christies.com/lotfinder/Lot/georgia-okeeffe-1887-1986-lake-george-reflection-5994696-details.aspx"">Christie's</a>",Public domain,2048,1200,image/jpeg,6095b3c10759c727dba3d8b3da5883555e239bae
